id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
219,BP20157,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,15,Hutan,Mangrove,Rakun,1.4251899,102.3069461,-14,0.56,Belum,-,-,Arapik,10/9/2021 3:42,"200,000.00",0.53,-,Krisnawati et al. (2012),media/1633743707277.jpg,media/1633743720832.jpg,media/1633743742892.jpg,media/1633743669558.jpg,adopsipohonriau/219
220,BP20158,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,15,Hutan,Mangrove,Rakun,1.4251270,102.3070868,0,0.57,Belum,-,-,Arapik,10/9/2021 3:47,"200,000.00",0.33,-,Krisnawati et al. (2012),media/1633743942812.jpg,media/1633743954927.jpg,media/1633744017991.jpg,media/1633743894498.jpg,adopsipohonriau/220
221,BP20159,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,35,Hutan,Mangrove,Rakun,1.4250917,102.3069377,-33,0.57,Belum,-,-,Arapik,10/9/2021 3:53,"200,000.00",2.66,-,Krisnawati et al. (2012),media/1633744289801.jpg,media/1633744327018.jpg,media/1633744373745.jpg,media/1633744264479.jpg,adopsipohonriau/221
222,BP20160,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,16,15,Hutan,Mangrove,Rakun,1.4366779,102.3168612,0,0.03,Belum,-,-,Arapik,10/9/2021 3:58,"200,000.00",0.25,-,Krisnawati et al. (2012),media/1633744639898.jpg,media/1633744671786.jpg,media/1633744533225.jpg,media/1633744613842.jpg,adopsipohonriau/222
223,BP20166,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,24,Hutan,Mangrove,Rakun,1.4250634,102.3070482,61,0.57,Belum,-,-,Arapik,10/9/2021 4:29,"200,000.00",1.12,-,Krisnawati et al. (2012),media/1633746503044.jpg,media/1633746428045.jpg,media/1633746624237.jpg,media/1633746557386.jpg,adopsipohonriau/223
224,BP20161,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,33,Hutan,Mangrove,Rakun,1.4252813,102.3067321,10,0.56,Belum,-,-,Arapik,10/9/2021 4:06,"200,000.00",2.66,-,Krisnawati et al. (2012),media/1633745076121.jpg,media/1633745106658.jpg,media/1633745058375.jpg,media/1633745040911.jpg,adopsipohonriau/224
225,BP20162,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,17,17,Hutan,Mangrove,Rakun,1.4252165,102.3068183,-33,0.57,Belum,-,-,Arapik,10/9/2021 4:10,"200,000.00",0.29,-,Krisnawati et al. (2012),media/1633745364705.jpg,media/1633745394585.jpg,media/1633745335938.jpg,media/1633745316589.jpg,adopsipohonriau/225
226,BP20163,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,23,15,Hutan,Mangrove,Rakun,1.4252264,102.3067432,-43,0.57,Belum,-,-,Arapik,10/9/2021 4:16,"200,000.00",0.59,-,Krisnawati et al. (2012),media/1633745681098.jpg,media/1633745745818.jpg,media/1633745716873.jpg,media/1633745653641.jpg,adopsipohonriau/226
227,BP20164,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,24,20,Hutan,Mangrove,Rakun,1.4252272,102.3067321,-49,0.57,Belum,-,-,Arapik,10/9/2021 4:21,"200,000.00",0.66,-,Krisnawati et al. (2012),media/1633745988594.jpg,media/1633746011402.jpg,media/1633746047616.jpg,media/1633745962335.jpg,adopsipohonriau/227
228,BP20165,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,21,16,Hutan,Mangrove,Rakun,1.4253101,102.3065648,-21,0.56,Belum,-,-,Arapik,10/9/2021 4:24,"200,000.00",0.48,-,Krisnawati et al. (2012),media/1633746217893.jpg,media/1633746261911.jpg,media/1633746240936.jpg,media/1633746195432.jpg,adopsipohonriau/228
229,BP20167,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,20,16,Hutan,Mangrove,Rakun,1.4250672,102.3067669,-43,0.58,Belum,-,-,Arapik,10/9/2021 4:36,"200,000.00",0.42,-,Krisnawati et al. (2012),media/1633746914470.jpg,media/1633746983591.jpg,media/1633746964723.jpg,media/1633746891843.jpg,adopsipohonriau/229
230,BP20168,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,21,Hutan,Mangrove,Rakun,1.4249477,102.3066942,-69,0.6,Belum,-,-,Arapik,10/9/2021 4:40,"200,000.00",0.53,-,Krisnawati et al. (2012),media/1633747172951.jpg,media/1633747211038.jpg,media/1633747193339.jpg,media/1633747138157.jpg,adopsipohonriau/230
231,BP20169,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,21,Hutan,Mangrove,Rakun,1.4251946,102.3067066,10,0.57,Belum,-,-,Arapik,10/9/2021 4:44,"200,000.00",0.53,-,Krisnawati et al. (2012),media/1633747418329.jpg,media/1633747471745.jpg,media/1633747440555.jpg,media/1633747400467.jpg,adopsipohonriau/231
232,BP20170,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,18,12,Hutan,Mangrove,Rakun,1.4252030,102.3066709,-37,0.57,Belum,-,-,Arapik,10/9/2021 4:48,"200,000.00",109.29,-,Brown (1997),media/1633747669677.jpg,media/1633747685054.jpg,media/1633747701985.jpg,media/1633747644189.jpg,adopsipohonriau/232
233,BP20171,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,22,Hutan,Mangrove,Rakun,1.4472839,102.2678468,0,0.35,Belum,-,-,Arapik,10/9/2021 5:28,"200,000.00",0.87,-,Krisnawati et al. (2012),media/1633749967999.jpg,media/1633750001236.jpg,media/1633750033657.jpg,media/1633749943715.jpg,adopsipohonriau/233
234,BP20172,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,31,25,Hutan,Mangrove,Rakun,1.4472839,102.2678468,0,0.35,Belum,-,-,Arapik,10/9/2021 5:31,"200,000.00",1.21,-,Krisnawati et al. (2012),media/1633750169506.jpg,media/1633750193858.jpg,media/1633750223956.jpg,media/1633750149188.jpg,adopsipohonriau/234
235,BP20176,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,16,Hutan,Mangrove,Rakun,1.4248234,102.3061560,-116,0.63,Belum,-,-,Arapik,10/9/2021 5:49,"200,000.00",0.33,-,Krisnawati et al. (2012),media/1633751310525.jpg,media/1633751368030.jpg,media/1633751331395.jpg,media/1633751288329.jpg,adopsipohonriau/235
236,BP20177,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,16,Hutan,Mangrove,Rakun,1.4249147,102.3064172,50,0.61,Belum,-,-,Arapik,10/9/2021 5:54,"200,000.00",0.33,-,Krisnawati et al. (2012),media/1633751535115.jpg,media/1633751619142.jpg,media/1633751655856.jpg,media/1633751572932.jpg,adopsipohonriau/236
237,BP20178,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,30,17,Hutan,Mangrove,Rakun,1.4252814,102.3064470,-146,0.57,Belum,-,-,Arapik,10/9/2021 5:58,"200,000.00",263.81,-,Brown (1997),media/1633751825232.jpg,media/1633751850670.jpg,media/1633751883642.jpg,media/1633751804212.jpg,adopsipohonriau/237
238,BP20179,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,18,13,Hutan,Mangrove,Rakun,1.4249231,102.3064626,-69,0.61,Belum,-,-,Arapik,10/9/2021 6:04,"200,000.00",133.82,-,Brown (1997),media/1633752182318.jpg,media/1633752199161.jpg,media/1633752359746.jpg,media/1633752271824.jpg,adopsipohonriau/238
239,BP20173,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,14,Hutan,Mangrove,Rakun,1.4315704,102.3329655,0,0.12,Belum,-,-,Arapik,10/9/2021 5:35,"200,000.00",0.33,-,Krisnawati et al. (2012),media/1633750470171.jpg,media/1633750486513.jpg,media/1633750526542.jpg,media/1633750423476.jpg,adopsipohonriau/239
240,BP20174,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,16,Hutan,Mangrove,Rakun,1.4251202,102.3065625,-2,0.58,Belum,-,-,Arapik,10/9/2021 5:40,"200,000.00",0.53,-,Krisnawati et al. (2012),media/1633750715062.jpg,media/1633750748620.jpg,media/1633750789296.jpg,media/1633750674167.jpg,adopsipohonriau/240
241,BP20175,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,19,16,Hutan,Mangrove,Rakun,1.4249941,102.3063623,2,0.61,Belum,-,-,Arapik,10/9/2021 5:45,"200,000.00",0.38,-,Krisnawati et al. (2012),media/1633750974400.jpg,media/1633750999249.jpg,media/1633751121196.jpg,media/1633751086066.jpg,adopsipohonriau/241
242,BP20180,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,33,25,Hutan,Mangrove,Rakun,1.4250256,102.3066686,-17,0.59,Belum,-,-,Arapik,10/9/2021 6:10,"200,000.00",1.41,-,Krisnawati et al. (2012),media/1633752519043.jpg,media/1633752493663.jpg,media/1633752613832.jpg,media/1633752581465.jpg,adopsipohonriau/242
243,BP20181,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,38,27,Hutan,Mangrove,Rakun,1.4251282,102.3069306,16,0.57,Belum,-,-,Arapik,10/9/2021 6:14,"200,000.00",1.98,-,Krisnawati et al. (2012),media/1633752796692.jpg,media/1633752832069.jpg,media/1633752869471.jpg,media/1633752773076.jpg,adopsipohonriau/243
244,BP20182,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,25,18,Hutan,Mangrove,Rakun,1.4250732,102.3067668,-8,0.58,Belum,-,-,Arapik,10/9/2021 6:18,"200,000.00",304.85,-,Brown (1997),media/1633753008182.jpg,media/1633753024087.jpg,media/1633753069643.jpg,media/1633753048472.jpg,adopsipohonriau/244
245,BP10063,Punak,Tetramerista glabra,Pohon Muda,icon/young_tree.svg,-,64,15,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2161437,101.9993180,38.67387689,7.34,Belum,-,-,Supriono,10/9/2021 5:09,"50,000.00","4,575.51",-,Krisnawati et al. (2012),media/1633749315901.jpg,media/1633749348969.jpg,media/1633749378572.jpg,media/1633749397381.jpg,adopsipohonriau/245
246,BP10064,Trenggayun,-,Pohon Muda,icon/young_tree.svg,-,56,20,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2161387,101.9993988,36.60165318,7.33,Belum,-,-,Supriono,10/9/2021 5:21,"50,000.00",397.98,-,Brown (1997),media/1633749944928.jpg,media/1633750097467.jpg,media/1633750118005.jpg,media/1633750132205.jpg,adopsipohonriau/246
247,BP10065,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,42,15,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2163593,101.9994168,59.30457689,7.36,Belum,-,-,Supriono,10/9/2021 5:33,"50,000.00","2,292.03",-,Krisnawati et al. (2012),media/1633750450427.jpg,media/1633750509024.jpg,media/1633750532096.jpg,media/1633750563018.jpg,adopsipohonriau/247
248,BP10066,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,46,15,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2162586,101.9994141,26.23719794,7.35,Belum,-,-,Supriono,10/9/2021 5:39,"50,000.00","2,737.42",-,Krisnawati et al. (2012),media/1633750730228.jpg,media/1633750749884.jpg,media/1633750770933.jpg,media/1633750792423.jpg,adopsipohonriau/248
249,BP10067,Ramin,Gonystylus bancanus,Pohon Muda,icon/young_tree.svg,-,81,22,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2164179,101.9994990,28.13017395,7.36,Belum,-,-,Supriono,10/9/2021 5:44,"50,000.00",506.5,-,Brown (1997),media/1633751066813.jpg,media/1633751139513.jpg,media/1633751159116.jpg,media/1633751209401.jpg,adopsipohonriau/249
250,BP10068,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,35,18,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2165021,101.9995390,29.13049763,7.37,Belum,-,-,Supriono,10/9/2021 5:48,"50,000.00","1,563.31",-,Krisnawati et al. (2012),media/1633751349290.jpg,media/1633751407680.jpg,media/1633751425003.jpg,media/1633751442049.jpg,adopsipohonriau/250
251,BP10069,Bengku,-,Pohon Muda,icon/young_tree.svg,-,32,17,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2164363,101.9994328,29.07131108,7.36,Belum,-,-,Supriono,10/9/2021 5:54,"50,000.00",263.81,-,Brown (1997),media/1633751710364.jpg,media/1633751744243.jpg,media/1633751761797.jpg,media/1633751780955.jpg,adopsipohonriau/251
252,BP10070,Trenggayun,-,Pohon Muda,icon/young_tree.svg,-,48,20,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2164997,101.9994122,27.8616917,7.37,Belum,-,-,Supriono,10/9/2021 5:57,"50,000.00",397.98,-,Brown (1997),media/1633751953692.jpg,media/1633751974248.jpg,media/1633751994663.jpg,media/1633752007089.jpg,adopsipohonriau/252
253,BP10071,Ramin,Gonystylus bancanus,Pohon Muda,icon/young_tree.svg,-,67,25,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2164476,101.9993507,26.11720914,7.37,Belum,-,-,Supriono,10/9/2021 6:02,"50,000.00",699.91,-,Brown (1997),media/1633752183658.jpg,media/1633752230356.jpg,media/1633752252036.jpg,media/1633752267642.jpg,adopsipohonriau/253
254,BP10072,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,60,23,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2165081,101.9995327,23.43410769,7.37,Belum,-,-,Supriono,10/9/2021 6:06,"50,000.00","5,686.90",-,Krisnawati et al. (2012),media/1633752482785.jpg,media/1633752495628.jpg,media/1633752521288.jpg,media/1633752543750.jpg,adopsipohonriau/254
255,BP10073,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,-,80,31,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2164578,101.9998310,13.49305187,7.35,Belum,-,-,Supriono,10/9/2021 6:11,"200,000.00","13,343.78",-,Krisnawati et al. (2012),media/1633752819886.jpg,media/1633752889683.jpg,media/1633752907537.jpg,media/1633752918800.jpg,adopsipohonriau/255
256,BP10074,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,-,64,28,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2164553,101.9997245,36.40324736,7.35,Belum,-,-,Supriono,10/9/2021 6:18,"200,000.00","7,815.70",-,Krisnawati et al. (2012),media/1633753171653.jpg,media/1633753212445.jpg,media/1633753228272.jpg,media/1633753240100.jpg,adopsipohonriau/256
257,BP10075,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,-,28,18,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2162085,101.9996205,-3.355142743,7.33,Belum,-,-,Supriono,10/9/2021 6:23,"200,000.00","1,011.29",-,Krisnawati et al. (2012),media/1633753523716.jpg,media/1633753558763.jpg,media/1633753591097.jpg,media/1633753609823.jpg,adopsipohonriau/257
258,BP10076,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,-,50,31,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2162412,101.9998053,1.420432088,7.33,Belum,-,-,Supriono,10/9/2021 6:30,"200,000.00","5,331.34",-,Krisnawati et al. (2012),media/1633753922767.jpg,media/1633753949363.jpg,media/1633753995289.jpg,media/1633754018709.jpg,adopsipohonriau/258
259,BP10077,Punak,Tetramerista glabra,Pohon Dewasa,icon/mature_tree.svg,-,55,19,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2163229,101.9997714,54.91310972,7.34,Belum,-,-,Supriono,10/9/2021 6:34,"200,000.00","4,287.09",-,Krisnawati et al. (2012),media/1633754203558.jpg,media/1633754274326.jpg,media/1633754292228.jpg,media/1633754307900.jpg,adopsipohonriau/259
260,BP10078,Ramin,Gonystylus bancanus,Pohon Muda,icon/young_tree.svg,-,63,25,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2162268,101.9998019,61.8920851,7.33,Belum,-,-,Supriono,10/9/2021 6:41,"50,000.00",699.91,-,Brown (1997),media/1633754509041.jpg,media/1633754589756.jpg,media/1633754632037.jpg,media/1633754644278.jpg,adopsipohonriau/260
261,BP10079,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,88,35,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2165682,101.9996374,34.79573868,7.37,Belum,-,-,Supriono,10/9/2021 6:47,"50,000.00","18,093.35",-,Krisnawati et al. (2012),media/1633754923895.jpg,media/1633754942675.jpg,media/1633754973230.jpg,media/1633754986358.jpg,adopsipohonriau/261
262,BP10080,Ramin,Gonystylus bancanus,Pohon Dewasa,icon/mature_tree.svg,-,65,28,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2164011,101.9996035,32.55560788,7.35,Belum,-,-,Supriono,10/9/2021 6:52,"200,000.00",932.31,-,Brown (1997),media/1633755176970.jpg,media/1633755234635.jpg,media/1633755254583.jpg,media/1633755272952.jpg,adopsipohonriau/262
263,BP10081,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,-,45,21,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2163689,101.9996049,35.11050621,7.35,Belum,-,-,Supriono,10/9/2021 8:16,"200,000.00","2,967.80",-,Krisnawati et al. (2012),media/1633760194227.jpg,media/1633760403613.jpg,media/1633760426088.jpg,media/1633760443675.jpg,adopsipohonriau/263
264,BP10082,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,-,105,39,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2163793,101.9996649,33.30838234,7.35,Belum,-,-,Supriono,10/9/2021 8:25,"200,000.00","28,386.96",-,Krisnawati et al. (2012),media/1633760771472.jpg,media/1633760817009.jpg,media/1633760873086.jpg,media/1633760898979.jpg,adopsipohonriau/264
265,BP10083,Pisang-Pisang,Kandelia candell,Pohon Dewasa,icon/mature_tree.svg,-,28,15,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2163414,101.9996584,32.89554905,7.35,Belum,-,-,Supriono,10/9/2021 8:34,"200,000.00",192.2,-,Brown (1997),media/1633761252394.jpg,media/1633761288997.jpg,media/1633761315233.jpg,media/1633761327063.jpg,adopsipohonriau/265
266,BP10084,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,-,40,25,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2162906,101.9995714,23.31822056,7.34,Belum,-,-,Supriono,10/9/2021 8:39,"200,000.00","2,795.69",-,Krisnawati et al. (2012),media/1633761741674.jpg,media/1633761779207.jpg,media/1633761805588.jpg,media/1633761823326.jpg,adopsipohonriau/266
267,BP10085,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,66,29,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2161541,101.9995602,27.34446772,7.33,Belum,-,-,Supriono,10/9/2021 8:44,"50,000.00","8,588.72",-,Krisnawati et al. (2012),media/1633761968428.jpg,media/1633761993781.jpg,media/1633762019484.jpg,media/1633762034584.jpg,adopsipohonriau/267
268,BP10086,Terentang,Campnosperma spp,Pohon Dewasa,icon/mature_tree.svg,-,53,21,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2160798,101.9995599,27.67623422,7.32,Belum,-,-,Supriono,10/9/2021 8:49,"200,000.00",450.26,-,Brown (1997),media/1633762390966.jpg,media/1633762406829.jpg,media/1633762427618.jpg,media/1633762440922.jpg,adopsipohonriau/268
269,BP10087,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,-,67,33,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2160533,101.9997135,22.34472419,7.31,Belum,-,-,Supriono,10/9/2021 8:54,"200,000.00","10,033.35",-,Krisnawati et al. (2012),media/1633762631236.jpg,media/1633762647674.jpg,media/1633762674039.jpg,media/1633762702061.jpg,adopsipohonriau/269
270,BP10088,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,28,17,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2160426,101.9996717,22.41060741,7.31,Belum,-,-,Supriono,10/9/2021 9:00,"200,000.00","1,173.66",-,Krisnawati et al. (2012),media/1633762894727.jpg,media/1633762943357.jpg,media/1633762979982.jpg,media/1633762991277.jpg,adopsipohonriau/270
271,BP10089,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,-,60,28,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2160736,101.9996640,15.89678718,7.32,Belum,-,-,Supriono,10/9/2021 9:05,"200,000.00","6,890.58",-,Krisnawati et al. (2012),media/1633763176974.jpg,media/1633763201724.jpg,media/1633763219126.jpg,media/1633763248496.jpg,adopsipohonriau/271
272,BP10090,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,-,150,41,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2159546,101.9998013,60.89049038,7.3,Belum,-,-,Supriono,10/9/2021 9:10,"200,000.00","59,797.84",-,Krisnawati et al. (2012),media/1633763564772.jpg,media/1633763615197.jpg,media/1633763636685.jpg,media/1633763702000.jpg,adopsipohonriau/272
273,BP10091,Terentang,Campnosperma spp,Pohon Dewasa,icon/mature_tree.svg,-,65,28,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2160482,101.9998802,47.60076729,7.31,Belum,-,-,Supriono,10/9/2021 9:19,"200,000.00",932.31,-,Brown (1997),media/1633764000723.jpg,media/1633764060420.jpg,media/1633764075597.jpg,media/1633764097003.jpg,adopsipohonriau/273
274,BP10092,Trenggayun,-,Pohon Dewasa,icon/mature_tree.svg,-,28,18,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2161022,101.9999195,50.5487733,7.31,Belum,-,-,Supriono,10/9/2021 9:25,"200,000.00",304.85,-,Brown (1997),media/1633764270313.jpg,media/1633764576113.jpg,media/1633764593995.jpg,media/1633764635153.jpg,adopsipohonriau/274
275,BP10093,Punak,Tetramerista glabra,Pohon Muda,icon/young_tree.svg,-,56,17,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2161950,102.0000096,55.4843707,7.32,Belum,-,-,Supriono,10/9/2021 9:31,"50,000.00","3,983.75",-,Krisnawati et al. (2012),media/1633764768612.jpg,media/1633764831821.jpg,media/1633764863362.jpg,media/1633764872830.jpg,adopsipohonriau/275
276,BP10094,Trenggayun,-,Pohon Dewasa,icon/mature_tree.svg,-,56,21,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2161937,102.0000108,56.65265482,7.32,Belum,-,-,Supriono,10/9/2021 9:36,"200,000.00",450.26,-,Brown (1997),media/1633765093398.jpg,media/1633765149435.jpg,media/1633765165924.jpg,media/1633765179453.jpg,adopsipohonriau/276
277,BP10095,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,28,17,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2158624,101.9998607,50.50979232,7.29,Belum,-,-,Supriono,10/9/2021 9:41,"200,000.00","1,173.66",-,Krisnawati et al. (2012),media/1633765351733.jpg,media/1633765429775.jpg,media/1633765461893.jpg,media/1633765475428.jpg,adopsipohonriau/277
278,BP10096,Geronggang,Cratoxylum formosum ,Pohon Dewasa,icon/mature_tree.svg,-,67,25,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2159001,102.0000339,56.0394205,7.29,Belum,-,-,Supriono,10/9/2021 9:49,"200,000.00",699.91,-,Brown (1997),media/1633765853112.jpg,media/1633765921297.jpg,media/1633765934362.jpg,media/1633765949694.jpg,adopsipohonriau/278
279,BP10097,Trenggayun,-,Pohon Dewasa,icon/mature_tree.svg,-,35,19,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2158849,102.0001561,13.94464111,7.28,Belum,-,-,Supriono,10/9/2021 10:01,"200,000.00",349.54,-,Brown (1997),media/1633766585994.jpg,media/1633766619494.jpg,media/1633766648329.jpg,media/1633766673629.jpg,adopsipohonriau/279
280,BP10098,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,163,38,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2156895,102.0000211,16.28085506,7.26,Belum,-,-,Supriono,10/9/2021 10:08,"50,000.00","65,303.63",-,Krisnawati et al. (2012),media/1633766916996.jpg,media/1633767000967.jpg,media/1633767025145.jpg,media/1633767037051.jpg,adopsipohonriau/280
281,BP10099,Ramin,Gonystylus bancanus,Pohon Dewasa,icon/mature_tree.svg,-,60,21,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2157291,102.0000356,29.71577913,7.27,Belum,-,-,Supriono,10/9/2021 10:12,"200,000.00",450.26,-,Brown (1997),media/1633767251325.jpg,media/1633767268950.jpg,media/1633767309072.jpg,media/1633767317902.jpg,adopsipohonriau/281
282,BP10100,Punak,Tetramerista glabra,Pohon Dewasa,icon/mature_tree.svg,-,121,36,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2157186,102.0000346,36.29276623,7.27,Belum,-,-,Supriono,10/9/2021 10:16,"200,000.00","37,278.56",-,Krisnawati et al. (2012),media/1633767411553.jpg,media/1633767475092.jpg,media/1633767490626.jpg,media/1633767511275.jpg,adopsipohonriau/282
